tweet_id,sentiment,content
1961291796,relief,@unmarketing boo i'm a week late  how long u in town for?
1961291826,neutral,@thefremen Even IE8 would be better
1961292475,worry,@_YoureMyHeroine :'( i really know how you feelin. i wish i could hug you
1961292495,worry,Roasting to most probably death
1961293363,empty,let me out
1961293583,sadness,"Gus, formally known as world's ugliest dog has died  We'll miss you, Gus http://bit.ly/exjcn"
1961293657,happiness,@nicolahunt nice way 2 end the week...
1961293731,surprise,Yesterday I heard a song about taking a base onto a plane. Can someone help me find it? I don't know anything else about it.
1961294009,sadness,Finally sunny days and I'm too sick to go outside and play.
1961294273,worry,ger my foot is killing me and i miss my matthew
1961294291,neutral,"@3stripe yeah, still waitin'"
1961294566,love,is back home now      gonna miss every one
1961294676,worry,@violetph  Gods sake it isn't even your birthday yet  i need a cool job like that.
1961294813,neutral,Last lunch with the interns
1961294895,sadness,so freaking tired.  It's like my body refuses to move.
1961295206,worry,It's too hot.  I don't like it.
1961295249,hate,Too hot. Station isn't packed but train packed. No windows open on train. Roasted sardines.
1961295702,worry,Ugh worried about my math test
1961295710,surprise,"@catashton I got my film developed at asda, half of them are just gray!! And some have a black box on the top half  why?"
1961295754,worry,I wish the weather would be slightly less rainy so I could use the hot tub.
1961295778,sadness,I fell! I think my knee is broken  but I look fabulous
1961296034,neutral,I hate today.
1961296117,happiness,"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will."
1961296251,sadness,now my ds just died  whatta letdown!
1961296442,hate,"@socialcalamity Haha k we should stop here. If not, it's going to turn into a bitching section. Ohwell, my parents just came home"
1961296484,relief,My ipod has taken it's last breath... Im truly devastated. I have lost my public transportation companion
1961296731,worry,*meow* a week ago today @sevilla90 was here and we were road trippin
1961296739,neutral,@AlexanderLaw I singularly failed to provoke anyone when I posted on this blog last time round
1961297439,sadness,"@IzzyJ_Is_Here oh hun, i'm sorry... out of everything you've been through, the last thing you deserve is to be unhappy at home.."
1961297634,neutral,just come in from the garden. It is very warm out there but beautiful. Didnt do much revision though
1961297844,neutral,@tgtommy the link sent me to a tax relief web page
1961298167,happiness,@lanceseabourn I know  but this sub is sooooo good
1961298383,relief,"Praise the advantages of todays copy protection: can not run my fresh installed 3D app, since the licensing system donï¿½t let me."
1961298594,happiness,Whistling while you work = LAME! lol
1961298863,surprise,TGIF Resto here at home is dayuummm expensive!
1961299367,sadness,WALC-ers are you ready to cry? its going to be a long day of reminiscing
1961299868,sadness,@banjoist123 may I ask what bluegrass means? Sorry in advance for looking a bit silly by asking
1961362298,worry,@Cinderell4 i don't like to see you like this...  there must be something to make you smile...
1961362343,worry,@dfarver76 Good BUT it's supposed to storm later
1961362797,enthusiasm,@shadowfish But I'd have to drive  Or get a taxi. Do you have a pool table/jukebox?
1961363056,worry,I want some sushi today
1961363072,sadness,not long in from sunbathing and burnt
1961363292,sadness,"@ShellyKramer I've had a fever for the past 48 hours. You should see me. I'm unshaven, puffy face and look pathetic!"
1961363882,sadness,"@morgret Probably not, kinda expensive and we have to work. Most people have off weekends, we work."
1961364975,worry,@CarmelaMarie I'm okay. Ima go to the park and play some ball. Not in the best of moods. Got stress to relieve.
1961365086,relief,Going off BC is making me break out.
1961365182,surprise,i cant believe this woman talked me into getting a different hairstyle...real talk though...i have no clue of what to do with my hair
1961365526,worry,Had to take my bad ass dog to the pet hotel....so sad
1961365538,worry,"chilling on the sofa, I hate vaccinations, I feel sooo ill"
1961365631,worry,lost my game  by 3 POINTS!!!!!
1961365885,worry,just got back from my exam... im surely gonna fail...now trying 2 get tickets 4 il divo! someone doesnt want us 2b there!!!
1961365936,happiness,@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today
1961366066,worry,I'm taking a twitter break. Cell is dying
1961366316,sadness,Headache
1961367066,love,Happy Friday. Just pulled some yummy radishes out of the garden. Hope the strawberries turn out. Still no blooms.
1961367642,sadness,@devontebrown its cuz you love me. dont make me sad
1961367924,worry,my little booboo is sick
1961368089,surprise,"Wishing I could be in NOLA this weekend  oh well, I'll be there Tuesday!"
1961368576,surprise,"Im going to go to bed again, ear (both) infection, I am completely dizzy, yyyyuck! My stomach is hurting too  Peace-out loves"
1961368743,neutral,can't eat real food. It's pizza Friday.  Off to find some soup...
1961369097,happiness,want food too
1961369133,neutral,@aostheller Oceans 12
1961369134,enthusiasm,"@HDEnvy Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it's basically useless"
1961369135,love,i love mandy moore so much  and also angela
1961369306,happiness,@indiepixie omg a roach was in my room for the first time ever in this apartment today. I hope I don't have Patricia luck next
1961369507,sadness,NOO!! XBOX got red rings of death
1961369742,sadness,favorite shirt ruined:death by bleach  #fb
1961370161,sadness,Missed getting my &quot;Twilight&quot; jacket @ modcloth! Man I wish I didn't have long monkey arms and could of gotten the L instead!!
1961370189,neutral,Hiiiiii! I texted u the other day and u didn't respond  what's up with that?!
1961370766,happiness,well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther &lt;3    p.s.s i miss u katherine
1961370844,relief,Has finally finished emulsioning the bathroom. Now for gloss work
1961370877,neutral,@Rambleredhead I think I'd be like Phoebe's mom on friends - Stop the movie before the sad part.
1961371221,worry,@dulcedementia   poor Stuart...    I was wondering where he was!  Moving day today!I expect a welcome cake or case neighbor .... hehehe
1961371560,worry,taking sad to a whole new level
1961371704,sadness,@joaniemaloney yep  which sucks because i thought somewhere it said it was..
1961372044,sadness,Suddenly I remember all the memories with him  ohhh please
1961372139,empty,"Google going down means DoubleClick goes down too, means I can't get any work done."
1961372360,surprise,I made it six days in a row w/out an accident in the house and then pops took me to a strange place and didn't give me time after b-fast
1961372664,neutral,@Donniesbabe I will post it later. Its not on my comp
1961373002,surprise,If I &quot;unfollowed&quot; you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I &quot;unfollowed&quot; you.
1961373240,sadness,Paid all my bills only to go out to the mailbox to find more of them
1961373517,worry,i think my ipod is sick  it doesn't want to connect to any wi-fi . . .
1961373526,worry,I'm feeling nauseous.
1961374293,worry,#ivealwayswantedtosay Sorry to his wife also for moonying her...she was a lovely lady and it was a dare...she did not deserve that!
1961374502,fun,@2dimples2 I dunno man. How bout some wendy's?? mmmmmm we dont gots that in H-town
1961374838,worry,"not feelin 2 well  im not sick, jus feel like blah... (especially my stomach) anotha 7 hours 2 go, but workday is so far so good."
1961375203,neutral,My 70-200mm lens hood fell in the #red-sea
1961375293,empty,feels really weird today.
1961375321,sadness,No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.
1961375377,worry,@vivek1209    Whn r u goin to Europe?
1961375406,sadness,I think my book is gone forever... we mourn forever  SHIT!
1961375665,neutral,@flyguyvan can u let her kno that lady's not spayed and potty trained :/  then see if she still wants her
1961375715,happiness,"Oh great, Radio Disney doesn't crash with the latest webkit, so my kid can run it again. HEY WAIT."
1961376024,worry,Oh snap!  Just broke my windshield while replacing my wiper blades.
1961376088,neutral,You guys need to get on me. It's been 2 weeks since I've went on a cache hunt  #geocaching
1961376644,worry,Phooey!  They've planned CAMPING for my class reunion. I. Hate. Camping. ...and being the only single girl left from my graduating class.
1961376747,neutral,@inflight1 that sucks mama
1961377009,sadness,is a failure
1961377527,sadness,I misses my bed  so sleepy!
1961377689,love,"@LILPARADIVA @spookyjenb and Em, my baby, starts kindergarten.  What a crazy summer it's going to be."
1961377769,worry,@AsMooNy ta3ally ma3ahaa w e83idy sa5neeha ly 6ool el 6ireee8  astaaahil wla :-p &lt;&lt;&lt; kfff looool wallah thx bard w 7ar ahm shy 8ahwaaa =|
1961378101,hate,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
1961378231,worry,@stacey79 that sucks - I'm still hungry and sucked down my food.
1961378507,worry,"i thought follow friday was about gaining new friends, not losing them."
1961379174,neutral,@MatthewFuller i did i only got 3 stars on the pre wash then failed the rince
1961379196,sadness,Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!
1961379327,worry,sunniest week for ages....and exams
1961379370,sadness,Frustrated with copying 13Gigs across USB 1.1.Stupid old servers
1961379459,sadness,Drag me to hell soundtrack from Christopher Young is delayed from june 2nd to july 7. That's SUCKS pretty bad.
1961408948,relief,Actually I'm really missing Fabian  Which is pretty sad since i talked to him like... 2 hours ago! Gosh time flies when you miss someone.
1961409028,love,Already feel like such an idiot on the phone and it makes it worse when Brandon says I didn't say the right stuff
1961409278,worry,I don't think the coffee at work agreed with my tummy
1961409415,sadness,"Ben &amp; Jerry's fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  @cherrygarcia"
